s,p_c,Q_star,T_star,B_star,x_star,G_star,demand,cost_carbon_free,cost,emissions,h_eff
0.42551724137931035,0.0,865.6510918222593,2.8855036394075313,42.39639683797674,0.04897631070819676,0.0,300.0,13.862398041616427,13.862398041616427,127.01867437935881,0.05
0.42551724137931035,0.5,484.20696220865307,1.614023207362177,103.386556117166,0.21351728534753067,1.0,300.0,25.443703086862385,31.924186669880022,22.96096716603527,0.55
0.42551724137931035,2.0,579.01354093882,1.9300451364627336,167.26462542659996,0.2888786074940405,2.5,300.0,39.474504629452014,35.92471173753394,8.225103554040961,2.05
0.4593103448275862,0.0,861.3794469277694,2.871264823092565,39.55682718431063,0.045922650378292164,0.0,300.0,13.931142706968139,13.931142706968139,128.82343189813656,0.05
0.4593103448275862,0.5,473.1529661658862,1.5771765538862874,98.28971074920211,0.20773347686198798,1.0,300.0,25.706827432888616,32.7926654531195,24.171676040461765,0.55
0.4593103448275862,2.0,560.56135140506,1.8685378380168667,160.25560483304272,0.2858841488649875,2.5,300.0,40.385745325768795,37.9713379673164,8.792796320773805,2.05
0.49310344827586206,0.0,857.6713112081143,2.8589043706937143,37.075989448101886,0.04322866926244357,0.0,300.0,13.991373901846893,13.991373901846893,130.41974834549384,0.05
0.49310344827586206,0.5,463.3946119167205,1.5446487063890684,93.72985749835748,0.20226790534025943,1.0,300.0,25.931216601344893,33.59378354238371,25.325133882077637,0.55
0.49310344827586206,2.0,544.1333767885342,1.8137779226284472,153.96542132719105,0.2829552971660962,2.5,300.0,41.22204964281738,39.910249555855884,9.344099956519251,2.05
0.5268965517241379,0.0,854.4218539394933,2.848072846464978,34.889616067191646,0.040834180336476254,0.0,300.0,14.044584586257274,14.044584586257274,131.84181035076836,0.05
0.5268965517241379,0.5,454.71046456409226,1.5157015485469743,89.62080869987037,0.19709422959021905,1.0,300.0,26.123025022043354,34.33562954396854,26.425209043850366,0.55
0.5268965517241379,2.0,529.3948998286261,1.7646496660954203,148.2781243508377,0.28008982405919997,2.5,300.0,41.99152406286896,41.75216626879816,9.8803211029646,2.05
0.5606896551724138,0.0,851.5507706258626,2.838502568752875,32.947986682602334,0.038691746656968694,0.0,300.0,14.091937220819348,14.091937220819348,133.11670905928207,0.05
0.5606896551724138,0.5,446.9277041557771,1.4897590138525905,85.89458778326474,0.19218899832024305,1.0,300.0,26.2872494068461,35.02497027511651,27.475441736540816,0.55
0.5606896551724138,2.0,516.0833734543554,1.7202779115145181,143.10248990101832,0.2772856039580878,2.5,300.0,42.701052983075115,43.506170905172326,10.402558961048605,2.05
0.5944827586206897,0.0,848.9954972164978,2.8299849907216594,31.21201906068704,0.0367634683140467,0.0,300.0,14.134350581767622,14.134350581767622,134.26619136296722,0.05
0.5944827586206897,0.5,439.90932291677524,1.466364409722584,82.49674894255806,0.18753125847747787,1.0,300.0,26.42798460571485,35.66752336743576,28.479077523441823,0.55
0.5944827586206897,2.0,503.9896175430394,1.6799653918101314,138.36561605360606,0.27454060805486735,2.5,300.0,43.356541286222715,45.180042895527734,10.91175080465251,2.05
0.6282758620689655,0.0,846.7065615753402,2.822355205251134,29.650559703730085,0.03501869602683098,0.0,300.0,14.172560535817023,14.172560535817023,135.3079166546469,0.05
0.6282758620689655,0.5,433.54519921015867,1.4451506640338623,79.38309117547469,0.18310222629635017,1.0,300.0,26.548614276034623,36.26816242641541,29.43909630076157,0.55
0.6282758620689655,2.0,492.94467052970197,1.6431489017656733,134.0084376138441,0.2718528987641617,2.5,300.0,43.963097553257015,46.78050859909996,11.408705522921473,2.05
0.6620689655172414,0.0,844.6443253229121,2.815481084409707,28.238464513565173,0.03343237344638461,0.0,300.0,14.207163465417619,14.207163465417619,136.25637470890538,0.05
0.6620689655172414,0.5,427.7457362608701,1.425819120869567,76.51730011705617,0.1788850095524749,1.0,300.0,26.651955156011446,36.831074044937566,30.35823777785224,0.55
0.6620689655172414,2.0,482.8103910150112,1.6093679700500374,129.98251500881594,0.2692206245510872,2.5,300.0,44.52517493255619,48.31343249845355,11.89412878294868,2.05
0.6958620689655172,0.0,842.7766535030206,2.8092555116767355,26.955212603234706,0.03198381503710947,0.0,300.0,14.238647867286861,14.238647867286861,137.12356673684744,0.05
0.6958620689655172,0.5,422.43723999640605,1.4081241333213534,73.86922263181563,0.17486437188265905,1.0,300.0,26.740367706275237,37.359879754335,31.239024096119522,0.55
0.6958620689655172,2.0,473.4726082721969,1.5782420275739897,126.24769037008744,0.2666420151121146,2.5,300.0,45.04668116681011,49.78396557906788,12.368642206128886,2.05
0.7296551724137931,0.0,841.0772175381027,2.803590725127009,25.78388776488477,0.03065579143893135,0.0,300.0,14.267417723101516,14.267417723101516,137.91951798614573,0.05
0.7296551724137931,0.5,417.5585021476964,1.3918616738256546,71.41358247144599,0.17102653186112346,1.0,300.0,26.815841976678243,37.8577319882548,32.08378002315311,0.55
0.7296551724137931,2.0,464.83604349682304,1.5494534783227434,122.77034681592082,0.26411537688075154,2.5,300.0,45.53106573580539,51.19666211592012,12.832798190057364,2.05
